@AEDAF|[40.417378, -3.695396]|Thu Jul 05 11:14:47 +0000 2018|b'Presentaci\xc3\xb3n del libro \xe2\x80\x9cEl Fraude Fisca en Espa\xc3\xb1a\xe2\x80\x9d de Enrique Gim\xc3\xa9nez-Reyna y Salvador Ruiz Gallud en la Real Acade\xe2\x80\xa6 https://t.co/r1qIAOt0sM'
@vifarmasl|[40.4777945, -3.7035075]|Thu Jul 05 11:14:49 +0000 2018|b'Mas cositas... mas farmacias que van cogiendo forma... y que forma mas bonita!!  #farmacia #farmaciasespaciofarma\xe2\x80\xa6 https://t.co/uI4S3kzm1u'
@CervezaDam|[40.524724, -3.8161535]|Thu Jul 05 11:14:49 +0000 2018|b'\xf0\x9f\x98\x87 https://t.co/KYiypDCsmm'
@rafaelmejor1965|[40.4777945, -3.7035075]|Thu Jul 05 11:14:51 +0000 2018|b'https://t.co/JpAVWumC9J'
@sharonlpez|[40.4777945, -3.7035075]|Thu Jul 05 11:14:53 +0000 2018|b'@wegowES @eonmetal @soundstagemad Pero.... no son los de la foto, no?'
@RosaAriasAlv|[40.545096, -3.6258844999999997]|Thu Jul 05 11:14:57 +0000 2018|b'@ferminserrano @Cienciamento @ENavarroRod Pues todav\xc3\xada no en profundidad, pero a\xc3\xban estamos a tiempo! \xf0\x9f\x98\x89'
@bigdaddygorila|[40.4777945, -3.7035075]|Thu Jul 05 11:14:58 +0000 2018|b'@eldelaEXCALIBUR @eldiarioes @CdelCastilloM A m\xc3\xad tambi\xc3\xa9n la verdad, creo que es la primera vez que me interesa la e\xe2\x80\xa6 https://t.co/IyWGcTbK8V'
@NoahStrikerWWW|[40.4777945, -3.7035075]|Thu Jul 05 11:15:00 +0000 2018|b'@madridesmio Que se mientan ellos mismos, pero la verdad siempre sale a la luz tarde o temprano \xf0\x9f\x98\x89'
@nachetejidg|[40.524724, -3.8161535]|Thu Jul 05 11:15:07 +0000 2018|b'@Soledad30777243 los bomberos ... apagar fuego .. https://t.co/NkNpsxnDGo'
@matt_perez|[40.4777945, -3.7035075]|Thu Jul 05 11:15:07 +0000 2018|b'@nyhcmaven84  https://t.co/BDQw4A435l'
@KhaIid_CR7|[40.4777945, -3.7035075]|Thu Jul 05 11:15:08 +0000 2018|b'\xd9\x84\xd8\xa7\xd8\xb2\xd9\x85 \xd9\x88\xd8\xaf\xd8\xa7\xd8\xb9\xd9\x8a\xd8\xa9 \xd9\x81\xd9\x8a \xd8\xa7\xd9\x84\xd8\xb3\xd9\x86\xd8\xaa\xd9\x8a\xd8\xa7\xd9\x82\xd9\x88 \xd9\x84\xd8\xa3\xd8\xb9\xd8\xb8\xd9\x85 \xd9\x84\xd8\xa7\xd8\xb9\xd8\xa8 \xd9\x81\xd9\x8a \xd8\xaa\xd8\xa7\xd8\xb1\xd9\x8a\xd8\xae\xd9\x86\xd8\xa7 \xe2\x9d\xa4\xef\xb8\x8f https://t.co/YoTWrFzFrE'
@HomyHub|[40.4777945, -3.7035075]|Thu Jul 05 11:15:11 +0000 2018|b'One journey ends with @Correos but it marks a start to a new begining \xf0\x9f\x99\x8c\xf0\x9f\x99\x8c . @HomyHub and @Correos are on the next st\xe2\x80\xa6 https://t.co/8ZmyHmgT9U'
@Acrobanza1|[40.2289985, -3.7704505]|Thu Jul 05 11:15:13 +0000 2018|b'No os perd\xc3\xa1is el Intensivo de Straps en Acrobanza.  Del Lunes 9 al Viernes 13 de Julio. Horario de 12h a 14h.  2h d\xe2\x80\xa6 https://t.co/qDDcXG6SGH'
@kyes000|[40.524724, -3.8161535]|Thu Jul 05 11:15:21 +0000 2018|b'@jmdvicalvaro @MADRID FIGURAS OCULTAS....PELICULA MUY RECOMENDADA'
@JC_28_SP|[40.4777945, -3.7035075]|Thu Jul 05 11:15:21 +0000 2018|b'@JosPastr @hermanntertsch Tve3Cat'
@Andy88834880|[40.4777945, -3.7035075]|Thu Jul 05 11:15:28 +0000 2018|b"@Dani_DA_Enel Panda de gilipollas don't like"
@665tnotb|[40.38765, -3.4087785]|Thu Jul 05 11:15:34 +0000 2018|b'Aire puro!! Bees working!! https://t.co/ZbS0c2QAgh'
@CervezaDam|[40.363479999999996, -3.8335989999999995]|Thu Jul 05 11:15:37 +0000 2018|b'@yungtripleg_ JAJAJAJJAJAJ \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4'
@franju|[40.524724, -3.8161535]|Thu Jul 05 11:15:39 +0000 2018|b'ES QUE NO HAN DICHO CUANDO VAN A PONER EL SMI POR CONVENIO DE 1000 EUROS , SOY MUY MAL PENSADO'
@GuzmanNavarro08|[40.470688499999994, -3.461792]|Thu Jul 05 11:15:40 +0000 2018|b'@Blownup_Mind Que haces aqui?'
@ChanChave|[40.319903499999995, -3.893226]|Thu Jul 05 11:15:51 +0000 2018|b'@eltivipata @franjemacos \xc3\x93sea  que s\xc3\xb3lo afecte a los contribuyentes, como todo.'
@saharaorozco|[40.4777945, -3.7035075]|Thu Jul 05 11:15:52 +0000 2018|b'\xf0\x9f\x98\x89. #FelizJueves https://t.co/gHnzyUvpHZ'
@kyes000|[40.524724, -3.8161535]|Thu Jul 05 11:16:01 +0000 2018|b'@laSextaTV @DeporteslaSexta PRIMERO QUE PAGUE LOS 20 KILOS A HACIENDA'
@UCAVILA|[40.6565935, -4.634938]|Thu Jul 05 11:16:01 +0000 2018|b'Nuestros expertos han estado en el Paraje Natural de la desembocadura del #Guadalhorce y en el Monumento Natural Du\xe2\x80\xa6 https://t.co/maYx5AawKR'
@cienciaplus|[40.524724, -3.8161535]|Thu Jul 05 11:16:08 +0000 2018|b'Polvo del S\xc3\xa1hara invade el Atl\xc3\xa1ntico como nunca en 15 a\xc3\xb1os https://t.co/1qEwAMLcUR'
@Pauliita189|[40.73288, -3.892086]|Thu Jul 05 11:16:12 +0000 2018|b'Hoy se ha lia \xf0\x9f\xa4\x91\xf0\x9f\x8d\xbb\xf0\x9f\x8e\x89'
@NeraeEdits|[40.4777945, -3.7035075]|Thu Jul 05 11:16:14 +0000 2018|b'Mitodo enserio \xf0\x9f\x99\x88\xf0\x9f\x92\x96\xf0\x9f\x91\x91\xf0\x9f\xa4\xa4 https://t.co/jaSVGDIs8d'
@rociopita2|[40.6137885, -3.7391049999999995]|Thu Jul 05 11:16:16 +0000 2018|b'@Antonio6444a @lucicarbi @MLauramartinC @NOEMIMATEOS @rafjuan @Defreds @sader90 @Encarnigarzonl @InmaAparici\xe2\x80\xa6 https://t.co/kGlZLxF5zV'
@lauraadorado20|[40.4777945, -3.7035075]|Thu Jul 05 11:16:29 +0000 2018|b'Mi propia loter\xc3\xada...\xe2\x9c\xa8 en Madrid, Spain https://t.co/qehcOYiir3'
@MeliEliDB|[40.4777945, -3.7035075]|Thu Jul 05 11:16:32 +0000 2018|b'Paseo por Chueca comienzo del #mado #pridemadrid , que viva el amor en todas sus formas y colores ! \xf0\x9f\xa4\x97\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 en Chueca https://t.co/Z1fiuuAE1R'
@PezAhogado|[40.4777945, -3.7035075]|Thu Jul 05 11:16:42 +0000 2018|b'bueno como mucho me hago dos cada dos a\xc3\xb1os as\xc3\xad que xd'
@VgGlover|[40.4777945, -3.7035075]|Thu Jul 05 11:16:50 +0000 2018|b'@philford Oh. A nice place too. Hope you have a nice one.'
@ValentinaSMTH|[40.4777945, -3.7035075]|Thu Jul 05 11:16:57 +0000 2018|b'Pues al final se hace fiesta xD, por si alguien puede/quiere venir \xf0\x9f\x92\x9c https://t.co/e5Im9tB7by'
@oscar_valois|[40.4777945, -3.7035075]|Thu Jul 05 11:17:01 +0000 2018|b'Casa de campo . #madrid #bnw #bnwphoto #photography #photo #fotografia  #bnw_madrid   #streetphotography\xe2\x80\xa6 https://t.co/0qNw1Bo7T1'
@Alfa261268|[40.4777945, -3.7035075]|Thu Jul 05 11:17:01 +0000 2018|b'@eduardoinda Van a dejar el pa\xc3\xads para el arrastre con tanto que nos ha costado y nos est\xc3\xa1 costando de c\xc3\xb3mo lo dejo zapaterin'
@JosefaCarne|[40.363479999999996, -3.8335989999999995]|Thu Jul 05 11:17:06 +0000 2018|b'Podemos toma el control de RTVE con 5 consejeros conocidos por sus posiciones radicales de izquierda https://t.co/v8CO91JhLx'
@andymckitten|[40.4777945, -3.7035075]|Thu Jul 05 11:17:07 +0000 2018|b'Disfruta de lo poco que te queda.'
@LouisLogie|[40.4777945, -3.7035075]|Thu Jul 05 11:17:07 +0000 2018|b"I'm at Estaci\xc3\xb3n Telef\xc3\xa9rico Rosales - Telef\xc3\xa9rico de Madrid - @parquesreunidos in Madrid w/ @maatje_deleu https://t.co/wSjKMz0UvC"
@Mikiroony1983|[40.4777945, -3.7035075]|Thu Jul 05 11:17:07 +0000 2018|b'@LolaFer95880611 Joder, me tienen Madrid patas arriba!!! \xf0\x9f\x98\x92\xf0\x9f\x98\x92'
@unemadera|[40.4777945, -3.7035075]|Thu Jul 05 11:17:08 +0000 2018|b'Reunidos\xf0\x9f\x91\x87en Madrid, los t\xc3\xa9cnicos que hemos podido de todas las organizaciones asociadas\xf0\x9f\x91\x8f, para poner al d\xc3\xada los pro\xe2\x80\xa6 https://t.co/8cxn0XC6s6'
@MostazoLozano|[40.4777945, -3.7035075]|Thu Jul 05 11:17:18 +0000 2018|b'https://t.co/hXGU90jazf'
@cookienfurecido|[40.4777945, -3.7035075]|Thu Jul 05 11:17:31 +0000 2018|b'GRACIAS A DIOS. https://t.co/XgbSG0jYMV'
@whynotkian_|[40.110284, -4.0475755]|Thu Jul 05 11:17:32 +0000 2018|b'@glowqueen7 me acaba de dar cagalera'
@clvor|[40.4777945, -3.7035075]|Thu Jul 05 11:17:35 +0000 2018|b'https://t.co/3yQg3j0NcX v\xc3\xada @Nuevatribuna'
@tmj_spn_writing|[40.4777945, -3.7035075]|Thu Jul 05 11:17:38 +0000 2018|b'Want to work in #Madrid, Community of Madrid? View our latest opening: https://t.co/gADxWSg7ev #BHGE #SkilledTrade #Hiring #CareerArc'
@sravecilla|[40.4777945, -3.7035075]|Thu Jul 05 11:17:49 +0000 2018|b'Si te paga el mismo sueldo donde esta la duda,en Madrid decimos te fuistes la cagaste, se te acabo el mejor escapar\xe2\x80\xa6 https://t.co/jAqHwfduBD'
@edisonlsm|[40.4777945, -3.7035075]|Thu Jul 05 11:17:53 +0000 2018|b"I'm at Estaci\xc3\xb3n de Madrid-Chamart\xc3\xadn - @renfe in Madrid https://t.co/wCiyP4Kgxj"
@yolandavaccaro|[40.420167, -3.692161]|Thu Jul 05 11:17:53 +0000 2018|b'#Nacionalismos y #populismos en #Latinoam\xc3\xa9rica y #Europa con #MarioVargasLlosa y #AlbertRivera @FundacionFIL\xe2\x80\xa6 https://t.co/sOD8IYRvCu'
@cookienfurecido|[40.4777945, -3.7035075]|Thu Jul 05 11:17:54 +0000 2018|b'Otros tres meses m\xc3\xa1s de ox\xc3\xadgeno.'
@GuzmanNavarro08|[40.470688499999994, -3.461792]|Thu Jul 05 11:18:01 +0000 2018|b'Os dais cuenta de la cantidad de problemas que esto les va a causar a todos los estudiantes que entren ahora en no\xe2\x80\xa6 https://t.co/byYq223E0U'
@Espiritu_23|[40.4777945, -3.7035075]|Thu Jul 05 11:18:02 +0000 2018|b'@Paula_Romo @FrancescMiro Viva @FrancescMiro y los botellines que nos tomamos cuando viene a visitarnos \xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x8d\xbb'
@AEDAF|[40.417378, -3.695396]|Thu Jul 05 11:18:05 +0000 2018|b'Momento de la inauguraci\xc3\xb3n en la Real Academia de Legislaci\xc3\xb3n y Jurisprudencia #aedaf #fraudefiscal #contraelfraude\xe2\x80\xa6 https://t.co/zsnKzLaVz3'
@AILMadrid|[40.4777945, -3.7035075]|Thu Jul 05 11:18:07 +0000 2018|b'@_noeliasantos Tantas opciones... \xc2\xa1imposible decidirse! \xf0\x9f\x98\x8d\xf0\x9f\x8d\xa6'
@FerDelgadoLiza|[40.4777945, -3.7035075]|Thu Jul 05 11:18:08 +0000 2018|b'@frunomonk @ufimusica NO CREO PARA NADA QU\xc3\x89 DICES https://t.co/CUVjQ7rBgH'
@NoahStrikerWWW|[40.4777945, -3.7035075]|Thu Jul 05 11:18:21 +0000 2018|b'@JaviViUr_YT @La_tripleW @AKidWrestler @AdamChasePW Esperar\xc3\xa9 a tu opini\xc3\xb3n en fr\xc3\xado \xf0\x9f\x98\x8a\xf0\x9f\xa4\x97'
@PezAhogado|[40.4777945, -3.7035075]|Thu Jul 05 11:18:22 +0000 2018|b'Se que la \xc3\xbanica an\xc3\xa9cdota q cuenta la gente de mi es que romp\xc3\xad una legendaria xd aunque el dise\xc3\xb1o sigue ah\xc3\xad'
@VgGlover|[40.4777945, -3.7035075]|Thu Jul 05 11:18:25 +0000 2018|b'@OnMyNightCheese I feel your pain. Should be rejoicing in Madrid and yet still stuck in the room with tears rolling down my face.'
@MiquelAzure|[40.4777945, -3.7035075]|Thu Jul 05 11:18:25 +0000 2018|b'Faltan 15 minutos para que la #Hermanisima llegue a Madrid.'
@ChanChave|[40.319903499999995, -3.893226]|Thu Jul 05 11:18:33 +0000 2018|b'Pol\xc3\xadticos, a los leones - elasterisco - Opiniones y notas al margen https://t.co/3WIBUakdyl v\xc3\xada @elasteriscoes'
@ImPriinceMiike|[40.4777945, -3.7035075]|Thu Jul 05 11:18:35 +0000 2018|b"\xf0\x9f\x93\x8d\xf0\x9f\x93\x8dI know you feel the chemistry This shit feels so strong Cloud nine, I'm feeling heavenly \xf0\x9f\x93\x8d\xf0\x9f\x93\x8d en Madrid, Spain https://t.co/RKIkH8kKNw"
@malloryannn5|[40.4777945, -3.7035075]|Thu Jul 05 11:18:40 +0000 2018|b'I wake up everyday sicker than before. I\xe2\x80\x99m not a fan of this.'
@Thrashassacre|[40.4462525, -3.9899359999999997]|Thu Jul 05 11:18:41 +0000 2018|b"@Toadzerzer dkdldjdkdhdjdhdhd bon \xc3\xa7a c'est dit :')"
@alvaro_segui|[39.8678235, -3.9972135000000004]|Thu Jul 05 11:18:46 +0000 2018|b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/IFC4NsM4TU'
@ireefj|[40.319903499999995, -3.893226]|Thu Jul 05 11:18:49 +0000 2018|b'Ma\xc3\xb1ana!!!!! \xf0\x9f\x8c\xbc\xf0\x9f\x8c\xbc\xf0\x9f\x8c\xbc\xf0\x9f\x92\x93\xf0\x9f\x92\x93\xf0\x9f\x92\x93 https://t.co/V3KROCovA3'
@NicoGomez7|[40.429126, -3.816975]|Thu Jul 05 11:18:50 +0000 2018|b'\xf0\x9f\x8e\x99\xf0\x9f\x93\xbbAL AIRE en @ree_rne por @rne : https://t.co/KoNSae1RUZ   Hablamos del #Mundial #Russia2018 y toda la info deportiva a nivel Nacional'
@lola_almeria5|[40.524724, -3.8161535]|Thu Jul 05 11:18:55 +0000 2018|b'@Rodb84102231 @BodasCordobaLP @davidbisbal @RosannaZanetti por supuesto que david iba muy elegante y muy guapo , pe\xe2\x80\xa6 https://t.co/ZsQPMXgiNR'
@SoniaCaracasMad|[40.4777945, -3.7035075]|Thu Jul 05 11:19:01 +0000 2018|b'@CCOOMadrid @UnaiSordo @jaimecedrun @Carmenv81 @MadridSindical @CCOO @CCOOMadridJoven @UGTMadrid @_CEIM_ Claro que\xe2\x80\xa6 https://t.co/Of8sAHM8e7'
@niascourfs|[40.4777945, -3.7035075]|Thu Jul 05 11:19:02 +0000 2018|b'@TheNwebo Literally thought Id walked into the local  pool like \xf0\x9f\x98\x82\xf0\x9f\x98\x82'
@RikkiAresu|[40.5570395, -3.263531]|Thu Jul 05 11:19:06 +0000 2018|b'Adem\xc3\xa1s de las aves, que ya os puse hace poco, estos animales e insectos tambien conviven conmigo en libertad en el\xe2\x80\xa6 https://t.co/Rhti8MJDru'
@nosolotoni|[40.2887025, -3.7918639999999995]|Thu Jul 05 11:19:07 +0000 2018|b'Fly TIE, fly #starwars #panning #Nikon #D5100 https://t.co/9zmwMXqNmn https://t.co/T2XQ9Fyoz9'
@Natalia_Rubio7|[40.4777945, -3.7035075]|Thu Jul 05 11:19:10 +0000 2018|b'nadie sabe nada pero todos van de listos'
@szrykt|[40.328899, -3.7695875]|Thu Jul 05 11:19:15 +0000 2018|b'@senanur_kok Boyun k\xc4\xb1sa diyedir o'
@kukelen|[40.4777945, -3.7035075]|Thu Jul 05 11:19:16 +0000 2018|b'De cuando llegaba el verano y no volv\xc3\xadamos hasta septiembre #tbt #viajefindecurso #virgendemirasierra en Madrid, Sp\xe2\x80\xa6 https://t.co/kpVBhCG6ZB'
@rociopita2|[40.6137885, -3.7391049999999995]|Thu Jul 05 11:19:18 +0000 2018|b'@MLauramartinC @jesusmartinez @juandoming @INED21 @martatoran @SanmartinJuan @jmburson @carmen6d @fjdmurillo\xe2\x80\xa6 https://t.co/VjtUG3ate7'
@AintzaneGarreta|[40.4777945, -3.7035075]|Thu Jul 05 11:19:26 +0000 2018|b'Que nervios... \xc2\xa1Ya es oficial! \xf0\x9f\x8e\x89REESTEENO\xf0\x9f\x8e\x89 15 de Julio a las 19:30 en los @teatrosluchana "Fragmentos de Teatro I"\xe2\x80\xa6 https://t.co/QLSWENwf2m'
@mariagarciia_00|[40.470688499999994, -3.461792]|Thu Jul 05 11:19:28 +0000 2018|b'Te he echao\xe2\x80\x99 de menos ya no se ni donde est\xc3\xa1s,,,'
@MiquelAzure|[40.4777945, -3.7035075]|Thu Jul 05 11:19:33 +0000 2018|b'Mi pregunta es: \xc2\xbfMe sacar\xc3\xa1s en PrimeTime? https://t.co/do7jTQjpZX'
@miscasi56|[40.3005505, -3.665667]|Thu Jul 05 11:19:34 +0000 2018|b'Comparto con sumo gusto, gracias compa\xc3\xb1era. https://t.co/eqB8FDbI65'
@TrendsMadrid|[40.4777945, -3.7035075]|Thu Jul 05 11:19:34 +0000 2018|b"'euroc\xc3\xa1mara' es ahora una tendencia en #Madrid  https://t.co/iVUSamcyN6 https://t.co/ooEL6D3D9g"
@santisiri|[40.4777945, -3.7035075]|Thu Jul 05 11:19:43 +0000 2018|b'@jcharovsky @gonzalosoria89 @StefanMolyneux id recommend you reading knowledge and power by gilder. bye!'
@rafa_lebiedz24|[40.4777945, -3.7035075]|Thu Jul 05 11:19:45 +0000 2018|b'@mbork88 @plangier Spokojnie. Na razie wyniki PSG i Allegrego sa te same - 0 LM. Przekaz Massimo tez sie wyczerpuje\xe2\x80\xa6 https://t.co/Vbzas28ZHO'
@EEU4DLL|[40.4777945, -3.7035075]|Thu Jul 05 11:19:46 +0000 2018|b'Ya est\xc3\xa1 denunciado a la polic\xc3\xada. Por favor, ante cualquier conducta sospechosa, llamad a la polic\xc3\xada, directamente al 091. Gracias'
@NuriaM_72|[40.429126, -3.816975]|Thu Jul 05 11:20:00 +0000 2018|b'@ESTINGUIENDONOS Autsch, se dej\xc3\xb3 los ri\xc3\xb1ones que dolorrrr \xf0\x9f\xa4\xa6\xf0\x9f\xa4\xa6'
@CRBInverbio|[40.4777945, -3.7035075]|Thu Jul 05 11:20:02 +0000 2018|b'Turno de @ONCOVISION de la mano de @ECasado10 explicando el funcionamiento y la tecnolog\xc3\xada de #caremibrain https://t.co/OlfI6i8Hdy'
@thedogverde|[40.4777945, -3.7035075]|Thu Jul 05 11:20:03 +0000 2018|b'@Ryanair_ES me encanta el servicio que dan vuestros empleados en Madrid. Tienen todo lo que pedimos don de gente, e\xe2\x80\xa6 https://t.co/9POt4GoGUe'
@FarawayGaylaxy|[40.4777945, -3.7035075]|Thu Jul 05 11:20:11 +0000 2018|b'Madre mia Hugo es el mejor del mundo. No se le puede querer mas. Seguidle todos pero sin agobios que pasa de pesadi\xe2\x80\xa6 https://t.co/vbqkiiNM7I'
@MaiaRoman|[40.428679, -3.5530885]|Thu Jul 05 11:20:17 +0000 2018|b'Hoy toca Servicio de Orientaci\xc3\xb3n Jur\xc3\xaddica  al ciudadano!   #Abogac\xc3\xada #JusticiaGratuita #TurnoDeOficio https://t.co/ckKZ2295Pm'
@jctuya|[40.3005505, -3.665667]|Thu Jul 05 11:20:22 +0000 2018|b'@cope_es @HerreraenCOPE El problema es que nos los paga Sanchez, los pagamos los espa\xc3\xb1oles'
@arvaldivia|[40.4777945, -3.7035075]|Thu Jul 05 11:20:28 +0000 2018|b'@EduLorenGarcia Gracias por compartirlo compa!'
@javi_andbike|[40.4777945, -3.7035075]|Thu Jul 05 11:20:48 +0000 2018|b'volvemos...  #temporadabtt2018 #bikeaddiction #cubebikes #o2road #onroad #morethanfitness #fullnessfit #fitguy\xe2\x80\xa6 https://t.co/X3oFj2Dwhk'
@FotoCarlosRuiz|[40.524749, -3.891385]|Thu Jul 05 11:20:51 +0000 2018|b'@Dayron_Arias @elchiringuitotv @EduAguirre7 @realmadrid El d\xc3\xada de la gala del bal\xc3\xb3n de oro Florentino meti\xc3\xb3 la pata\xe2\x80\xa6 https://t.co/a4ItFFFuUL'
@Amuguruza4|[40.243565000000004, -3.5632045]|Thu Jul 05 11:20:52 +0000 2018|b'Gracias y hasta pronto amigos \xf0\x9f\x91\x8b\xf0\x9f\x8f\xbb\xe2\x9a\xbd\xef\xb8\x8f @cp_parlaescuela \xe2\x99\xa5\xef\xb8\x8f https://t.co/RjY64cSYIS'
@clvor|[40.4777945, -3.7035075]|Thu Jul 05 11:20:53 +0000 2018|b'Ciudadanos consigue censurar el v\xc3\xaddeo donde se desmontaban sus mentiras en YouTube https://t.co/GHP4XfeX7y v\xc3\xada @elsaltodiario'
@AlbertBohemme|[40.4777945, -3.7035075]|Thu Jul 05 11:21:04 +0000 2018|b'\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 Anoche en el preg\xc3\xb3n de @MADOrgullo con la maravillosa @GemaHassenBey !! \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 #drag #dragqueen\xe2\x80\xa6 https://t.co/X67b4nsySq'
@ortzzz_|[40.4777945, -3.7035075]|Thu Jul 05 11:21:08 +0000 2018|b'En verdad la historia con mi novio es mazo bonita'
@AEDAF|[40.4777945, -3.7035075]|Thu Jul 05 11:21:08 +0000 2018|b'Un libro coordinado por Enrique Gim\xc3\xa9nez-Reyna y Salvador Ruiz Gallud, con pr\xc3\xb3logo de Ignacio Arr\xc3\xa1ez, escrito por pr\xe2\x80\xa6 https://t.co/RKMss7slXb'
@codes_rocio|[40.4777945, -3.7035075]|Thu Jul 05 11:21:10 +0000 2018|b'@vicente_alcaniz Interesante l\xc3\xadnea para formaci\xc3\xb3n profesorado.Mientras m\xc3\xa9dicos,ingenieros y agricultores toman deci\xe2\x80\xa6 https://t.co/cn6wdqAJ0S'
@MaFerCorPa|[40.4777945, -3.7035075]|Thu Jul 05 11:21:15 +0000 2018|b'5 A\xc3\xb1os y 11 Meses... en Madrid, Spain https://t.co/FjWVAjkHLL'
@Thrashassacre|[40.4462525, -3.9899359999999997]|Thu Jul 05 11:21:16 +0000 2018|b'@Toadzerzer si je suis le boss final du game \xc3\xa7a me va hein'
@Inirene89|[40.4777945, -3.7035075]|Thu Jul 05 11:21:16 +0000 2018|b'\xe3\x80\xb0\xef\xb8\x8f 1 9 8 4 \xe3\x80\xb0\xef\xb8\x8f \xe2\x9a\x93\xef\xb8\x8f  #summer #\xf0\x9f\x8c\x8a #madrid #friends #r2d2 #yersey #rociojurado #festivales #esunabromaverdad\xe2\x80\xa6 https://t.co/DwGju6pdCb'
@DondeEstaGon|[40.4777945, -3.7035075]|Thu Jul 05 11:21:21 +0000 2018|b'Usa tu sonrisa para cambiar el mundo y no dejes que el mundo cambie tu sonrisa...\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa5\xa4 * Siempre hay que sonreir y\xe2\x80\xa6 https://t.co/Oys1pNaBxS'
@benllml1|[40.4777945, -3.7035075]|Thu Jul 05 11:21:23 +0000 2018|b'@CollantesAlicia @bmotionav Muchas felicidades. No puedo ser m\xc3\xa1s fan de todo el equipo de @bmotionav'
@Meteo_villatajo|[40.0778065, -3.2375225]|Thu Jul 05 11:21:27 +0000 2018|b'05/07/2018 a las 11:20h UTC: Temperatura: 25,9\xc2\xbaC; H.R.: 33%; Presi\xc3\xb3n: 1018,73hpa; Viento: 4,8Km/h ; Precipitaci\xc3\xb3n hoy: 0,0mm.'
@la_rizomatica|[40.4777945, -3.7035075]|Thu Jul 05 11:21:28 +0000 2018|b'@asiergallastegi @komunikatik @ExpDistrito @asieramezaga @arantxasdm @MedialabPrado @axelnomadak @volantebb Oh supe\xe2\x80\xa6 https://t.co/DsASWpnHXA'
@Estefanialboran|[40.2331775, -3.9878080000000002]|Thu Jul 05 11:21:31 +0000 2018|b'Acabo de ver una foto que hice en el conci de Pablo y\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d'
@JoseUrceira|[40.2887025, -3.7918639999999995]|Thu Jul 05 11:21:32 +0000 2018|b'@AmebioDr Llevate un paquete de clinex, para los mocos.'
@TrendsMadrid|[40.4777945, -3.7035075]|Thu Jul 05 11:21:37 +0000 2018|b"'lanzmann' es ahora una tendencia en #Madrid  https://t.co/GWSC9nBxDk https://t.co/MBefFUTojS"
@SoniaCaracasMad|[40.4777945, -3.7035075]|Thu Jul 05 11:21:40 +0000 2018|b'@lolojools Creo que debes leer mejor... digo que eso es lo que ellos venden, no lo que yo pienso. Es su eslogan pro\xe2\x80\xa6 https://t.co/LIvmDHTICK'
@pacoeldetetuan|[40.4777945, -3.7035075]|Thu Jul 05 11:21:45 +0000 2018|b'@PipoBB8 Joder tu te has visto el padrino 5'
@jmanuel_velasco|[40.4777945, -3.7035075]|Thu Jul 05 11:21:48 +0000 2018|b'@Sergiobustama76 Y otro dos metros m\xc3\xa1s all\xc3\xa1 para los que comen palomitas :p'
@franju|[40.524724, -3.8161535]|Thu Jul 05 11:21:54 +0000 2018|b'ME QUITAN SEGUIDORES, DA IGUAL CUANDO LEAS ESTO Y ES TODO EL RATO , JE SUIS GLASS MEGASN'
@Pagamase|[40.4777945, -3.7035075]|Thu Jul 05 11:21:58 +0000 2018|b'@AaronPyRoX Puta envidia me das \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
@Kym_Gerding20|[40.4777945, -3.7035075]|Thu Jul 05 11:22:01 +0000 2018|b'No s\xc3\xa9 porqu\xc3\xa9 me imagino a la se\xc3\xb1ora tipo  el meme de Rafa diciendo "Alto ah\xc3\xad loca" https://t.co/WB95ASzBij'
@Laura14palacios|[40.4777945, -3.7035075]|Thu Jul 05 11:22:03 +0000 2018|b'Otro rollo  \xf0\x9f\x93\xb7 fot\xc3\xb3grafo @photographer_83 @Chefalvin83  #model #mirror #style #fashion #modelo #photography en Commu\xe2\x80\xa6 https://t.co/2leJllNNOD'
